Date,Adj Close
2007-11-01,25.775903701782227
2007-12-01,35.797279357910156
2008-01-01,30.735322952270508
2008-02-01,27.71492576599121
2008-03-01,27.733564376831055
2008-04-01,28.917484283447266
2008-05-01,33.14043426513672
2008-06-01,33.83028793334961
2008-07-01,27.733564376831055
2008-08-01,27.8267879486084
2008-09-01,22.373294830322266
2008-10-01,16.071483612060547
2008-11-01,14.384164810180664
2008-12-01,16.556236267089844
2009-01-01,16.183351516723633
2009-02-01,14.691797256469727
2009-03-01,15.763851165771484
2009-04-01,19.56731414794922
2009-05-01,19.828332901000977
2009-06-01,22.783475875854492
2009-07-01,26.055570602416992
2009-08-01,27.42593002319336
2009-09-01,27.612382888793945
2009-10-01,28.339508056640625
2009-11-01,28.404760360717773
2009-12-01,29.644620895385742
2010-01-01,27.55644416809082
2010-02-01,27.947975158691406
2010-03-01,33.653160095214844
2010-04-01,32.30144500732422
2010-05-01,27.640344619750977
2010-06-01,25.542848587036133
2010-07-01,30.082763671875
2010-08-01,27.873395919799805
2010-09-01,30.959054946899414
2010-10-01,33.42011642456055
2010-11-01,31.751434326171875
2010-12-01,36.319313049316406
2011-01-01,31.909915924072266
2011-02-01,33.09383010864258
2011-03-01,34.32436752319336
2011-04-01,33.06588363647461
2011-05-01,35.20997619628906
2011-06-01,35.12607955932617
2011-07-01,33.08451843261719
2011-08-01,32.226871490478516
2011-09-01,28.274253845214844
2011-10-01,31.126855850219727
2011-11-01,31.462448120117188
2011-12-01,30.698030471801758
2012-01-01,30.371753692626953
2012-02-01,32.98197937011719
2012-03-01,34.3150520324707
2012-04-01,34.10995101928711
2012-05-01,31.518381118774414
2012-06-01,31.71415901184082
2012-07-01,30.903120040893555
2012-08-01,32.70229721069336
2012-09-01,33.364173889160156
2012-10-01,25.11402702331543
2012-11-01,27.03440284729004
2012-12-01,28.889516830444336
2013-01-01,31.453126907348633
2013-02-01,30.884475708007812
2013-03-01,31.630250930786133
2013-04-01,31.78872299194336
2013-05-01,32.85144805908203
2013-06-01,31.014984130859375
2013-07-01,32.67433547973633
2013-08-01,34.967594146728516
2013-09-01,37.53120040893555
2013-10-01,38.00664520263672
2013-11-01,41.38127517700195
2013-12-01,40.75669479370117
2014-01-01,39.82447052001953
2014-02-01,40.74736785888672
2014-03-01,40.10414505004883
2014-04-01,37.7922248840332
2014-05-01,40.23463821411133
2014-06-01,42.7423210144043
2014-07-01,42.182987213134766
2014-08-01,43.012657165527344
2014-09-01,43.8330192565918
2014-10-01,43.497406005859375
2014-11-01,45.2648811340332
2014-12-01,44.403751373291016
2015-01-01,50.37541961669922
2015-02-01,52.51886749267578
2015-03-01,57.566741943359375
2015-04-01,57.45406723022461
2015-05-01,58.26155090332031
2015-06-01,57.96210861206055
2015-07-01,64.18679809570312
2015-08-01,58.05629348754883
2015-09-01,56.1872444152832
2015-10-01,63.31222152709961
2015-11-01,66.26051330566406
2015-12-01,68.38613891601562
2016-01-01,65.26689147949219
2016-02-01,66.85969543457031
2016-03-01,70.4609603881836
2016-04-01,72.23009490966797
2016-05-01,75.89202117919922
2016-06-01,73.56161499023438
2016-07-01,82.0700454711914
2016-08-01,85.96178436279297
2016-09-01,80.32819366455078
2016-10-01,76.73956298828125
2016-11-01,75.40933227539062
2016-12-01,75.65147399902344
2017-01-01,79.46381378173828
2017-02-01,90.8336181640625
2017-03-01,93.60934448242188
2017-04-01,96.6240463256836
2017-05-01,97.98209381103516
2017-06-01,99.4794692993164
2017-07-01,105.2363052368164
2017-08-01,110.7033920288086
2017-09-01,113.30939483642578
2017-10-01,113.75525665283203
2017-11-01,124.7469253540039
2017-12-01,123.02960968017578
2018-01-01,135.36756896972656
2018-02-01,137.5940704345703
2018-03-01,145.70361328125
2018-04-01,146.05455017089844
2018-05-01,158.47357177734375
2018-06-01,161.6494903564453
2018-07-01,162.39210510253906
2018-08-01,176.1405792236328
2018-09-01,173.9368133544922
2018-10-01,147.43597412109375
2018-11-01,154.0146026611328
2018-12-01,145.1117401123047
2019-01-01,167.59262084960938
2019-02-01,181.81539916992188
2019-03-01,196.3600616455078
2019-04-01,222.5690460205078
2019-05-01,217.2660369873047
2019-06-01,236.43260192871094
2019-07-01,224.99661254882812
2019-08-01,232.31365966796875
2019-09-01,216.27212524414062
2019-10-01,232.96803283691406
2019-11-01,257.4308776855469
2019-12-01,257.12933349609375
2020-01-01,284.6369323730469
2020-02-01,294.23773193359375
2020-03-01,288.3745422363281
2020-04-01,326.33746337890625
2020-05-01,328.1837158203125
2020-06-01,333.82000732421875
2020-07-01,375.9800109863281
2020-07-31,375.9800109863281
