Date,Adj Close
2005-08-01,34.94052505493164
2005-09-01,37.03116226196289
2005-10-01,33.78107833862305
2005-11-01,34.28620529174805
2005-12-01,34.812049865722656
2006-01-01,40.002342224121094
2006-02-01,36.311527252197266
2006-03-01,37.740684509277344
2006-04-01,39.759033203125
2006-05-01,38.652679443359375
2006-06-01,39.48766326904297
2006-07-01,40.96072006225586
2006-08-01,38.8795051574707
2006-09-01,37.32908630371094
2006-10-01,39.05473327636719
2006-11-01,42.40448760986328
2006-12-01,41.087005615234375
2007-01-01,40.830257415771484
2007-02-01,39.99382400512695
2007-03-01,42.36956024169922
2007-04-01,44.68756866455078
2007-05-01,48.16413497924805
2007-06-01,48.65071487426758
2007-07-01,48.79904556274414
2007-08-01,49.38606643676758
2007-09-01,52.90102005004883
2007-10-01,54.38746643066406
2007-11-01,52.097103118896484
2007-12-01,56.26657485961914
2008-01-01,49.4799690246582
2008-02-01,54.06538391113281
2008-03-01,52.650657653808594
2008-04-01,58.284996032714844
2008-05-01,61.31510543823242
2008-06-01,63.083255767822266
2008-07-01,53.18477249145508
2008-08-01,53.363494873046875
2008-09-01,45.249942779541016
2008-10-01,36.861732482910156
2008-11-01,36.058509826660156
2008-12-01,34.25845718383789
2009-01-01,33.82343292236328
2009-02-01,29.649564743041992
2009-03-01,30.60832977294922
2009-04-01,33.17125701904297
2009-05-01,37.44627380371094
2009-06-01,34.816036224365234
2009-07-01,36.865638732910156
2009-08-01,37.26620101928711
2009-09-01,39.26896667480469
2009-10-01,40.41633987426758
2009-11-01,41.564842224121094
2009-12-01,41.70380783081055
2010-01-01,40.08469772338867
2010-02-01,41.29090881347656
2010-03-01,42.30588912963867
2010-04-01,44.218013763427734
2010-05-01,39.15483474731445
2010-06-01,36.66753005981445
2010-07-01,39.919105529785156
2010-08-01,37.96170425415039
2010-09-01,41.56509780883789
2010-10-01,44.12480926513672
2010-11-01,46.70943832397461
2010-12-01,50.83589172363281
2011-01-01,54.728023529052734
2011-02-01,58.7606201171875
2011-03-01,59.66587448120117
2011-04-01,60.414756774902344
2011-05-01,57.88494110107422
2011-06-01,56.56374740600586
2011-07-01,57.601112365722656
2011-08-01,51.71670913696289
2011-09-01,44.084266662597656
2011-10-01,52.7291259765625
2011-11-01,53.606544494628906
2011-12-01,52.290401458740234
2012-01-01,53.69671630859375
2012-02-01,56.87947463989258
2012-03-01,54.50191879272461
2012-04-01,54.32353973388672
2012-05-01,48.52058029174805
2012-06-01,50.609947204589844
2012-07-01,53.36760711669922
2012-08-01,54.80810546875
2012-09-01,56.26394271850586
2012-10-01,55.36908721923828
2012-11-01,54.691768646240234
2012-12-01,54.968849182128906
2013-01-01,59.836265563964844
2013-02-01,60.09929656982422
2013-03-01,61.35247039794922
2013-04-01,60.81929397583008
2013-05-01,62.55210494995117
2013-06-01,60.84260177612305
2013-07-01,64.3509750366211
2013-08-01,63.68733596801758
2013-09-01,64.73355865478516
2013-10-01,67.76348876953125
2013-11-01,67.80271911621094
2013-12-01,69.42639923095703
2014-01-01,65.70712280273438
2014-02-01,69.07208251953125
2014-03-01,70.1832275390625
2014-04-01,74.23456573486328
2014-05-01,75.47789001464844
2014-06-01,79.27117919921875
2014-07-01,76.8785171508789
2014-08-01,78.55722045898438
2014-09-01,72.09698486328125
2014-10-01,69.908935546875
2014-11-01,63.831295013427734
2014-12-01,63.30351638793945
2015-01-01,60.791934967041016
2015-02-01,63.58408737182617
2015-03-01,62.425376892089844
2015-04-01,66.98118591308594
2015-05-01,63.50574493408203
2015-06-01,60.889068603515625
2015-07-01,56.57987976074219
2015-08-01,54.17415237426758
2015-09-01,49.90904998779297
2015-10-01,55.88819122314453
2015-11-01,55.87997055053711
2015-12-01,49.55424880981445
2016-01-01,48.25398254394531
2016-02-01,46.90278244018555
2016-03-01,51.3045768737793
2016-04-01,56.35456848144531
2016-05-01,55.82859420776367
2016-06-01,56.97237777709961
2016-07-01,56.62479019165039
2016-08-01,57.57442092895508
2016-09-01,59.339237213134766
2016-10-01,58.01541519165039
2016-11-01,62.927520751953125
2016-12-01,63.67998504638672
2017-01-01,61.95984649658203
2017-02-01,60.667938232421875
2017-03-01,59.41004943847656
2017-04-01,58.00505828857422
2017-05-01,55.95299530029297
2017-06-01,55.508384704589844
2017-07-01,57.35407257080078
2017-08-01,54.211734771728516
2017-09-01,58.95537185668945
2017-10-01,59.23457717895508
2017-11-01,58.528038024902344
2017-12-01,63.02886199951172
2018-01-01,65.72272491455078
2018-02-01,58.60166549682617
2018-03-01,59.18996810913086
2018-04-01,65.27096557617188
2018-05-01,67.22530364990234
2018-06-01,67.15454864501953
2018-07-01,68.6587142944336
2018-08-01,66.27275085449219
2018-09-01,67.43009948730469
2018-10-01,60.202606201171875
2018-11-01,59.261383056640625
2018-12-01,51.40886306762695
2019-01-01,57.70754623413086
2019-02-01,59.037593841552734
2019-03-01,59.824764251708984
2019-04-01,60.28483963012695
2019-05-01,53.59159851074219
2019-06-01,58.096317291259766
2019-07-01,57.697200775146484
2019-08-01,52.89369583129883
2019-09-01,54.476463317871094
2019-10-01,53.82319641113281
2019-11-01,54.68681716918945
2019-12-01,55.75473403930664
2020-01-01,51.60855484008789
2020-02-01,43.71854782104492
2020-03-01,28.064083099365234
2020-04-01,37.51887893676758
2020-05-01,38.26925277709961
2020-06-01,37.37077713012695
2020-07-01,36.029998779296875
2020-07-31,36.029998779296875
