Date,Adj Close
2015-08-01,180.30657958984375
2015-09-01,173.48941040039062
2015-10-01,190.0986328125
2015-11-01,189.91661071777344
2015-12-01,185.53024291992188
2016-01-01,177.342529296875
2016-02-01,177.19601440429688
2016-03-01,188.14491271972656
2016-04-01,189.86065673828125
2016-05-01,193.0904998779297
2016-06-01,192.7592010498047
2016-07-01,200.82835388183594
2016-08-01,201.06886291503906
2016-09-01,200.06988525390625
2016-10-01,197.5943603515625
2016-11-01,204.87347412109375
2016-12-01,207.80178833007812
2017-01-01,212.76708984375
2017-02-01,221.12701416015625
2017-03-01,220.4443817138672
2017-04-01,223.6011199951172
2017-05-01,226.7567596435547
2017-06-01,227.09487915039062
2017-07-01,232.89283752441406
2017-08-01,233.57235717773438
2017-09-01,237.10203552246094
2017-10-01,243.8934783935547
2017-11-01,251.34832763671875
2017-12-01,253.10296630859375
2018-01-01,268.73419189453125
2018-02-01,258.96295166015625
2018-03-01,250.85997009277344
2018-04-01,253.1663360595703
2018-05-01,259.3205871582031
2018-06-01,259.64599609375
2018-07-01,270.4740905761719
2018-08-01,279.1075439453125
2018-09-01,279.50177001953125
2018-10-01,261.36480712890625
2018-11-01,266.2129211425781
2018-12-01,241.36380004882812
2019-01-01,262.21112060546875
2019-02-01,270.7108459472656
2019-03-01,274.40228271484375
2019-04-01,286.8702697753906
2019-05-01,268.5762023925781
2019-06-01,285.8750305175781
2019-07-01,291.6087646484375
2019-08-01,286.72625732421875
2019-09-01,290.9617004394531
2019-10-01,298.76666259765625
2019-11-01,309.5814514160156
2019-12-01,317.01788330078125
2020-01-01,318.4478454589844
2020-02-01,293.2377014160156
2020-03-01,255.12054443359375
2020-04-01,289.20733642578125
2020-05-01,302.9866943359375
2020-06-01,307.00897216796875
2020-07-01,326.5199890136719
2020-08-01,335.57000732421875
