Date,Adj Close
2006-02-01,16.895902633666992
2006-03-01,15.980382919311523
2006-04-01,15.192007064819336
2006-05-01,14.282835960388184
2006-06-01,14.58165454864502
2006-07-01,14.298730850219727
2006-08-01,14.781926155090332
2006-09-01,14.486288070678711
2006-10-01,16.1170711517334
2006-11-01,16.056676864624023
2006-12-01,14.667487144470215
2007-01-01,15.188826560974121
2007-02-01,15.312803268432617
2007-03-01,15.338236808776855
2007-04-01,16.705162048339844
2007-05-01,17.086639404296875
2007-06-01,16.171112060546875
2007-07-01,16.034820556640625
2007-08-01,17.7463436126709
2007-09-01,18.5017147064209
2007-10-01,19.31444549560547
2007-11-01,19.352689743041992
2007-12-01,18.91924285888672
2008-01-01,17.86698341369629
2008-02-01,17.117746353149414
2008-03-01,17.06354331970215
2008-04-01,17.806411743164062
2008-05-01,19.11359214782715
2008-06-01,18.367542266845703
2008-07-01,22.313488006591797
2008-08-01,20.746150970458984
2008-09-01,19.39167594909668
2008-10-01,17.250301361083984
2008-11-01,15.828091621398926
2008-12-01,17.29222297668457
2009-01-01,17.02035140991211
2009-02-01,14.927077293395996
2009-03-01,15.481842994689941
2009-04-01,14.646859169006348
2009-05-01,15.190412521362305
2009-06-01,16.387529373168945
2009-07-01,17.87259864807129
2009-08-01,17.494043350219727
2009-09-01,17.36139678955078
2009-10-01,15.099821090698242
2009-11-01,16.232227325439453
2009-12-01,17.354921340942383
2010-01-01,17.886247634887695
2010-02-01,18.21950912475586
2010-03-01,19.397262573242188
2010-04-01,19.526687622070312
2010-05-01,17.51416015625
2010-06-01,16.75056266784668
2010-07-01,17.756826400756836
2010-08-01,16.970584869384766
2010-09-01,19.2096004486084
2010-10-01,19.264604568481445
2010-11-01,19.18048858642578
2010-12-01,20.409997940063477
2011-01-01,19.999080657958984
2011-02-01,20.24498176574707
2011-03-01,21.603923797607422
2011-04-01,23.87529945373535
2011-05-01,24.34444808959961
2011-06-01,23.65528106689453
2011-07-01,23.02111053466797
2011-08-01,20.43264389038086
2011-09-01,19.254898071289062
2011-10-01,21.39037322998047
2011-11-01,21.1153507232666
2011-12-01,21.48420524597168
2012-01-01,24.787729263305664
2012-02-01,24.868616104125977
2012-03-01,26.033424377441406
2012-04-01,26.318157196044922
2012-05-01,26.02695083618164
2012-06-01,28.625118255615234
2012-07-01,29.081335067749023
2012-08-01,28.644529342651367
2012-09-01,30.22348976135254
2012-10-01,27.120576858520508
2012-11-01,28.75454330444336
2012-12-01,28.44392204284668
2013-01-01,30.835142135620117
2013-02-01,30.46546745300293
2013-03-01,32.388397216796875
2013-04-01,34.32638168334961
2013-05-01,36.02954864501953
2013-06-01,33.823524475097656
2013-07-01,39.783992767333984
2013-08-01,38.709632873535156
2013-09-01,41.922996520996094
2013-10-01,38.64761734008789
2013-11-01,42.382781982421875
2013-12-01,42.28858184814453
2014-01-01,48.80265426635742
2014-02-01,53.19200134277344
2014-03-01,46.29120635986328
2014-04-01,41.911014556884766
2014-05-01,43.07332229614258
2014-06-01,50.134986877441406
2014-07-01,47.79078674316406
2014-08-01,52.939247131347656
2014-09-01,50.984466552734375
2014-10-01,56.22296905517578
2014-11-01,58.985069274902344
2014-12-01,61.16653823852539
2015-01-01,65.6639404296875
2015-02-01,70.59075164794922
2015-03-01,74.16585540771484
2015-04-01,67.9308853149414
2015-05-01,78.41368865966797
2015-06-01,83.04602813720703
2015-07-01,84.24642181396484
2015-08-01,222.18572998046875
2015-09-01,61.59183120727539
2015-10-01,65.96687316894531
2015-11-01,71.5705337524414
2015-12-01,69.50133514404297
2016-01-01,50.15525817871094
2016-02-01,47.52595520019531
2016-03-01,51.256591796875
2016-04-01,53.5729866027832
2016-05-01,57.66570281982422
2016-06-01,53.72200012207031
2016-07-01,61.71084213256836
2016-08-01,59.7422981262207
2016-09-01,65.90644073486328
2016-10-01,55.85177230834961
2016-11-01,62.33713150024414
2016-12-01,58.87561798095703
2017-01-01,64.57405090332031
2017-02-01,69.85739135742188
2017-03-01,68.99175262451172
2017-04-01,71.10111999511719
2017-05-01,67.38880920410156
2017-06-01,76.81388854980469
2017-07-01,77.91897583007812
2017-08-01,83.5608139038086
2017-09-01,86.29200744628906
2017-10-01,83.40851593017578
2017-11-01,82.95976257324219
2017-12-01,84.63511657714844
2018-01-01,93.15167999267578
2018-02-01,90.1487045288086
2018-03-01,87.52486419677734
2018-04-01,86.83110046386719
2018-05-01,94.5079345703125
2018-06-01,95.02704620361328
2018-07-01,95.18345642089844
2018-08-01,100.02802276611328
2018-09-01,95.76280212402344
2018-10-01,79.0809555053711
2018-11-01,81.62002563476562
2018-12-01,71.7236557006836
2019-01-01,83.58390808105469
2019-02-01,89.12284088134766
2019-03-01,90.52257537841797
2019-04-01,85.18360137939453
2019-05-01,79.42471313476562
2019-06-01,87.69312286376953
2019-07-01,85.66350555419922
2019-08-01,80.35453796386719
2019-09-01,76.23532104492188
2019-10-01,81.61724853515625
2019-11-01,93.6353759765625
2019-12-01,95.09514617919922
2020-01-01,89.10608673095703
2020-02-01,89.16607666015625
2020-03-01,77.42790985107422
2020-04-01,93.37541198730469
2020-05-01,103.5438232421875
2020-06-01,111.9325180053711
2020-07-01,109.33000183105469
2020-07-31,109.33000183105469
